,filename,img_hash,label,cell_X,cell_Y,cell_shape_orientation_rad,cell_shape_orientation_deg,cell_major_axis_length,cell_minor_axis_length,cell_eccentricity,cell_major_to_minor_ratio,cell_area,cell_perimeter,cell_corner_points,marker_mean_expression,marker_sum_expression,marker_centroid_X,marker_centroid_Y,marker_centroid_orientation_rad,marker_centroid_orientation_deg,nuc_X,nuc_Y,nuc_displacement_orientation_rad,nuc_displacement_orientation_deg,nuc_shape_orientation_rad,nuc_shape_orientation_deg,nuc_major_axis_length,nuc_minor_axis_length,nuc_area,nuc_perimeter,nuc_eccentricity,nuc_major_to_minor_ratio,organelle_X,organelle_Y,nuc_organelle_distance,organelle_orientation_rad,organelle_orientation_deg,marker_mean_expression_nuc,marker_sum_expression_nuc,marker_nucleus_orientation_rad,marker_nucleus_orientation_deg,marker_mean_expression_cyt,marker_sum_expression_cyt,marker_mean_expression_mem,marker_sum_expression_mem,junction_centroid_X,junction_centroid_Y,junction_perimeter,junction_protein_area,junction_mean_expression,junction_protein_intensity,junction_interface_linearity_index,junction_interface_occupancy,junction_intensity_per_interface_area,junction_cluster_density,morans_i,morans_p_norm,neighbors_cell,neighbors_mean_dif_1st,neighbors_median_dif_1st,neighbors_stddev_dif_1st,neighbors_range_dif_1st,neighbors_mean_dif_2nd,neighbors_median_dif_2nd,neighbors_stddev_dif_2nd,neighbors_range_dif_2nd,condition,nuclei_golgi_rad
167,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,115.0,777.3467352846575,519.4515921518173,1.8363842399030443,105.21706651078412,177.1566260713885,164.5814584452834,0.3700378775281767,1.076406952185843,18654.0,692.494516090228,"[[472, 673], [446, 737], [467, 823], [510, 899], [535, 843], [578, 798], [615, 777], [627, 752], [534, 715], [526, 730], [518, 730]]",69.82239532470703,1302466.962387085,778.6558891703206,523.8603150790001,5.994532437281731,343.4614088105141,770.8057586837294,546.9812614259598,0.2332719553205526,13.365498518631975,2.248285853265622,128.8172905310892,65.62029655744324,43.04378877578345,2188.0,179.58073580374355,0.7548022878295996,1.5245009424997782,790.7464788732394,524.7985915492958,29.82789239174281,3.8738175959145744,221.95339884942007,103.89122772216795,227314.00625610352,3.374864608910346,193.365498518632,65.29533386230469,1075152.967376709,77.49685668945312,615790.0232543945,779.0776483993523,521.1149249413329,692.494516090228,4866.0,372.0798034667969,2467402.0,1.0869355215950278,0.6123835892272842,310.52126856279887,507.0698725852857,-0.0363513607113679,0.3496267401365007,7.0,-11608.142857142857,-12825.0,4990.494548312291,16600.0,-12581.933333333332,-12852.0,2854.8811876425884,12117.0, flow,3.8738175959145744
166,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,114.0,708.2637185280827,276.7734021949645,2.060263374468549,118.04439604242891,104.0902192412198,78.26509402602896,0.6592809176002826,1.3299698995647034,6196.0,319.8477631085024,"[[262, 659], [249, 676], [225, 689], [254, 738], [275, 756], [295, 760], [322, 725], [302, 666]]",77.07988739013672,477586.9822692871,705.8578060123077,277.52321566541804,1.2686819181603666,72.69011945515071,696.4722598105548,283.9634641407307,1.0232249355083949,58.62647029717686,1.3614319524933178,78.0043049721223,34.03256929235766,27.691360570865577,739.0,100.32590180780451,0.581323756438582,1.228995924749315,698.2808510638298,264.131914893617,19.913848142991306,3.2325387554982146,185.21082780251925,133.2165069580078,98446.99864196776,4.164817589098188,238.6264702971769,69.47773742675781,379140.0131378174,79.33207702636719,294322.00576782227,706.8821620526868,277.75568821846946,319.8477631085024,2109.0,399.0407104492188,1192059.0,1.0633289009582607,0.5684636118598383,321.3097035040431,565.2247510668564,-0.0363513607113679,0.3496267401365007,5.0,466.0,259.0,2692.4504080855418,6866.0,612.4,-754.5,4244.093971626924,15398.0, flow,3.2325387554982146
164,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,112.0,739.2708261120739,153.3369150779896,1.8168106817278704,104.09558423729284,190.383577581552,60.70715387807601,0.9477992696921946,3.136097896533209,8655.0,475.912734265958,"[[138, 639], [122, 643], [126, 655], [116, 708], [135, 799], [151, 814], [203, 822], [187, 782], [181, 725]]",77.08272552490234,667150.9894180298,739.6052213067206,153.6921776329497,5.528035474435768,316.7331016837692,720.2318295739349,153.4360902255639,1.5655873206176918,89.7015459305886,1.804714249732327,103.4025097367812,38.07927010345097,26.73552465766797,798.0,106.32590180780451,0.7120765697734406,1.4242948508036677,722.1857506361323,138.25699745547072,15.304334838221283,3.269613147227753,187.3350339766365,102.68922424316406,81946.00094604492,4.707179974207485,269.7015459305886,74.48198699951172,585204.9718551636,82.40835571289062,487363.0156860352,737.031797756388,156.11331906298767,475.912734265958,3489.0,414.6976623535156,2057178.0,1.0643729060737477,0.5899560365235036,347.84883327697,589.6182287188307,-0.0363513607113679,0.3496267401365007,6.0,-3382.6666666666665,-3219.0,1508.6222927632425,4243.0,-4164.777777777777,-4271.0,1375.6546544809355,4067.0, flow,3.269613147227753
163,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,110.0,751.6434015242679,873.7527744350849,1.4914413984614008,85.45329752292758,222.6150930182648,47.56826480027664,0.9769038355202592,4.679907790476523,7479.0,553.6761902332486,"[[879, 629], [851, 743], [843, 815], [890, 880], [883, 791], [897, 731], [907, 723]]",73.95801544189453,553131.9974899292,755.0176070088153,874.1034291995401,4.815939445051728,275.9330045920398,774.259587020649,873.6253687315634,4.7067556539412925,269.6772341701739,1.5184332239540268,86.99981520500866,37.78885608314671,22.862810639005488,678.0,99.59797974644664,0.7962143568420066,1.6528526032873836,776.8455284552846,861.0040650406504,12.8834933136017,3.343682834665596,191.5789144566781,111.47197723388672,75578.0005645752,1.5651630003514991,89.67723417017388,70.21820068359375,477553.9828491211,75.55319213867188,521317.025756836,753.3572914323234,874.327650670021,553.6761902332486,4072.0,343.2839050292969,1916485.0,1.0411010114400296,0.5901449275362319,277.75144927536235,470.649557956778,-0.0363513607113679,0.3496267401365007,4.0,-2344.0,-2614.0,1595.5207613816876,4446.0,-1397.4,-1656.0,2207.998423912481,6186.0, flow,3.343682834665596
178,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,128.0,845.8132418132418,797.1522951522951,2.4432199581843017,139.98619202608998,234.98438905386783,42.701750409936245,0.9833500102629052,5.502921702225805,6993.0,501.4884194358182,"[[732, 764], [713, 804], [752, 827], [855, 918], [861, 921], [883, 891], [815, 847], [794, 813], [756, 791]]",72.09495544433594,504160.0234222412,847.7990261028245,799.4409711202793,5.568529697653364,319.05324976879814,875.5955882352941,832.3382352941177,5.580768938405185,319.754506608322,2.427013857160627,139.05765083507077,41.45547505132091,21.02510832230864,680.0,103.98275605729688,0.8618441198345972,1.971712792905552,857.4829931972789,804.1802721088435,33.48039709672498,2.5699776163867,147.24887086204922,90.19117736816406,61330.00061035156,2.4391762848153915,139.75450660832195,70.1457290649414,442829.9875869751,77.14625549316406,425153.0140228272,843.5986313422172,795.4375927209802,501.4884194358182,2766.0,356.7944030761719,1495166.0,1.0626973570036875,0.5019052803483941,271.3057521320994,540.5516992046277,-0.0363513607113679,0.3496267401365007,7.0,-2346.714285714286,-2496.0,1063.4665303734246,3145.0,-533.3636363636364,-1170.0,4156.066590435267,16509.0, flow,2.5699776163867
162,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,109.0,682.1450670876085,654.808681925809,1.1582330501912512,66.36186546852274,118.2596833864821,73.70422282257498,0.7820302383644631,1.6045170664259438,6335.0,360.6467529817257,"[[666, 619], [645, 648], [615, 655], [628, 750], [644, 745], [701, 672]]",75.50418090820312,478318.9860534668,682.2568181485577,655.8915723607049,6.180352305045054,354.1081029830316,679.0886075949367,673.7004219409283,0.1603982811625668,9.190144551767814,1.6412559161878757,94.03703709844244,38.03899629303499,23.97424299428981,711.0,100.42640687119284,0.7763887239191545,1.5866609970581815,682.1626016260162,657.0813008130082,16.901024417697137,3.324492805699012,190.47940678815905,95.29254913330078,67753.00243377686,3.30199093475236,189.19014455176784,73.00248718261719,410565.9879150391,73.04640197753906,303799.98582458496,683.004079050891,651.2465565487822,360.6467529817257,2163.0,358.0487976074219,1188598.0,1.0753038759744873,0.5200769415724934,285.78937244529936,549.5136384650948,-0.0363513607113679,0.3496267401365007,4.0,-2029.75,-2284.0,1300.427501823919,3535.0,1402.2727272727273,-512.0,4868.494112723136,16509.0, flow,3.324492805699012
170,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,118.0,771.779315551082,225.7559134373428,1.3923278112215975,79.77450728168516,138.19820713007357,38.01485906705988,0.9614227972999032,3.6353733913963975,3974.0,325.97160876900364,"[[226, 697], [203, 791], [205, 825], [220, 840], [225, 834], [252, 739]]",89.76119995117188,356711.00860595703,770.0909307534671,226.5075677509244,1.1519484624309408,66.00178511387739,764.8070921985816,231.1900709219858,0.9087425938364424,52.067115290599325,1.6061901018258822,92.027913930311,38.50820780126881,23.35337121110109,705.0,100.42640687119284,0.7951202658117108,1.6489357126719169,779.1190476190476,220.875,17.641790047583136,4.087884621387296,234.2185359419265,119.59857940673828,84316.99848175049,4.050335247426236,232.06711529059933,83.32640075683594,272394.0040740967,84.11160278320312,339894.9868469238,769.0807926736526,224.47388745168425,325.97160876900364,2199.0,381.9671020507813,1246839.0,1.0583017793018337,0.5441722345953972,308.547141796585,567.0027285129604,-0.0363513607113679,0.3496267401365007,4.0,2950.25,2449.0,1003.7921535357806,2459.0,2126.875,1527.0,2460.266522020531,7323.0, flow,4.087884621387296
179,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,129.0,823.1156496062993,46.229330708661415,1.707972234743608,97.85960057633623,79.51679209633978,33.56086087745201,0.9065678783895968,2.369331120160968,2032.0,201.5391052434009,"[[36, 777], [30, 828], [37, 857], [54, 857], [64, 845], [62, 813]]",80.82283782958984,164232.00646972656,825.2623301183692,45.99635880948902,4.604285488281322,263.8061261518512,824.5479233226837,46.74600638977636,5.058597813216335,289.8363049514035,1.8340497267489693,105.08330875983782,32.77054585366823,24.33997770429225,626.0,91.84062043356596,0.6695805304183758,1.3463671270286035,834.0551724137931,45.744827586206895,9.559819259647009,4.6074687921927335,263.9885160308826,104.17891693115234,65216.00199890137,1.9170051596265416,109.8363049514035,70.42389678955078,99015.9988861084,79.3818359375,197502.0078125,820.2386170400192,45.00460549212819,201.5391052434009,1486.0,336.0373840332031,695369.0,1.0592005225261003,0.5972668810289389,279.48914790996787,467.9468371467025,-0.0363513607113679,0.3496267401365007,2.0,2519.5,2519.5,167.5,335.0,2229.6666666666665,1045.0,2180.7846192495845,4932.0, flow,4.6074687921927335
193,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,145.0,897.3191721132897,122.42883079157588,1.6048757649081884,91.9526079720689,93.47964846208986,45.50896444771992,0.8734951448872023,2.054093069278208,2754.0,279.55129855222066,"[[97, 853], [110, 924], [105, 959], [142, 914], [150, 876], [140, 878], [115, 855]]",85.74800109863281,236149.9950256348,900.6136015244548,123.64714376455645,5.066601776717941,290.2948982794223,901.254851228978,129.66494178525227,5.785041899814922,331.45848516573864,1.2904637540015835,73.93812671889923,35.87221965836376,27.625928279332776,773.0,103.15432893255073,0.6378985530980589,1.2984982548152098,910.032608695652,116.0,16.241294903365493,3.7125754595907496,212.71490495839183,103.39327239990234,79922.99956512451,2.6434492462251287,151.45848516573864,78.8626937866211,156226.9963912964,83.27745819091797,272234.01082611084,899.77498146869,119.83978935750233,279.55129855222066,1913.0,404.9935607910156,1072932.0,1.0473770504460225,0.5851942490058122,328.21413276231266,560.8635650810246,-0.0363513607113679,0.3496267401365007,2.0,-21.5,-21.5,344.5,689.0,3539.8,3637.0,1597.819188769493,4271.0, flow,3.7125754595907496
181,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,131.0,836.4777380565486,127.98830029249268,1.8795554354410595,107.69059381164638,76.26459525090092,55.68042543273287,0.6833452990300765,1.369684133305261,3077.0,233.23149339882607,"[[131, 801], [109, 805], [93, 852], [113, 853], [136, 875], [149, 876], [151, 818]]",91.20084381103516,280624.9964065552,838.7464302895323,129.7930868596882,5.384391300405093,308.5028967601688,849.0554649265905,137.95106035889071,5.38229144836935,308.3825841009188,1.4651117718477318,83.94472104180902,33.46653580132956,23.391023490052,613.0,93.01219330881976,0.7151825602168023,1.4307426870638045,840.2459893048128,125.72192513368984,15.071781881613862,2.517327393538031,144.23223530239724,134.48776245117188,82440.99838256836,2.240698794779557,128.3825841009188,80.43181610107422,198183.99487304688,81.2991714477539,235604.9988555908,837.4988716930318,129.14783838170547,233.23149339882607,1825.0,387.4320068359375,936521.0,1.0544692527972728,0.6297446514837819,323.16114561766733,513.1621917808219,-0.0363513607113679,0.3496267401365007,6.0,2238.333333333333,2310.5,2321.142367216817,6267.0,1595.7142857142858,1580.0,1386.5825115096793,4423.0, flow,2.517327393538031
161,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,106.0,658.7876136558586,501.8455995882656,1.86340514262254,106.76525019524476,129.2494840136188,69.8466316802361,0.8414072020189739,1.8504755477019144,5829.0,394.67009357883865,"[[465, 604], [469, 667], [520, 730], [533, 718], [526, 671], [530, 624], [548, 605], [499, 623], [485, 607]]",84.18956756591797,490740.98934173584,660.7525008099996,502.5598880060969,5.061062888266749,289.97754334797526,673.3805436337625,507.3032904148784,5.070278743482682,290.50557295645183,2.525408976439912,144.6952758944601,32.624197299009985,27.323610631819395,699.0,97.49747468305831,0.5463976069637287,1.1939929074021371,657.4285714285714,496.5133928571428,19.258434685654382,2.1655064482233586,124.07437999156356,111.0500717163086,77624.0001296997,1.9286860898928884,110.5055729564518,80.52963256835938,413117.0150756836,80.45893096923828,386926.9990310669,654.3523053608532,503.4269133960047,394.67009357883865,2676.0,403.1368408203125,1554289.0,1.048481656659028,0.5564566437928883,323.2042004574756,580.825485799701,-0.0363513607113679,0.3496267401365007,5.0,5233.6,412.0,6282.5690159360765,13092.0,1379.75,205.0,3950.3003287724846,12804.0, flow,2.1655064482233586
198,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,155.0,937.2100456621004,670.935019318581,1.2423956973243124,71.18402994189596,72.314395428171,51.34323730795528,0.704201444856942,1.4084502501163163,2847.0,214.2670273047588,"[[683, 898], [652, 918], [642, 960], [661, 968], [687, 965], [697, 937]]",90.33895111083984,257194.99381256104,940.5228328700014,670.5742607748984,4.60391762055686,263.7850488838205,945.306691449814,677.7267657992566,5.4103651233306405,309.99108719162285,0.6906845055157693,39.57330714113381,31.44383983812191,21.831178184914645,538.0,86.08326112068524,0.7196942871066274,1.4403180429286049,934.8559322033898,666.9830508474577,14.98818800896997,2.370015878157892,135.79190719743875,90.9442367553711,48927.99937438965,2.268772469740848,129.99108719162285,90.19792175292967,208267.00132751465,102.58724975585938,270419.9903564453,938.711763791783,671.159393786251,214.2670273047588,1629.0,549.250732421875,1232115.0,1.082032822983476,0.6179817905918058,467.4184370257967,756.3627992633518,-0.0363513607113679,0.3496267401365007,2.0,1753.0,1753.0,154.0,308.0,1938.6666666666667,3038.0,1875.9320054012856,4182.0, flow,2.370015878157892
197,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,154.0,950.05044345898,907.07344789357,1.722684548383264,98.7025540547613,127.43657919871004,40.22331941144762,0.9488810079676122,3.1682263190452,3608.0,317.62236636408613,"[[890, 887], [883, 904], [900, 1021], [934, 982], [917, 914]]",97.8051528930664,352880.9916381836,949.7336495872546,907.9264511265836,0.355598898966583,20.374316110284177,948.0966850828728,915.7237569060774,0.2221328058973593,12.72727226931741,1.545641179768359,88.55871624234832,42.31498904068704,21.898419662413144,724.0,106.18376618407356,0.8556773061317997,1.932330720344961,936.2738461538462,905.6430769230768,15.53704055672686,2.276823725819816,130.4523901847268,115.59392547607422,83690.00204467773,3.3637254594871524,192.7272722693174,93.33946228027344,269191.0092163086,85.96302795410156,330183.9903717041,949.9486340991108,905.927191881732,317.62236636408613,2674.0,399.9109497070313,1329097.0,1.0707707467908767,0.6961728716480083,346.02889872429057,497.0445026178011,-0.0363513607113679,0.3496267401365007,4.0,1554.75,1630.0,1432.35756272657,3811.0,1995.8333333333333,1957.0,1185.1532132551,3289.0, flow,2.276823725819816
196,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,151.0,954.0819672131148,854.799729592699,2.1934852971481265,125.67744995058692,154.7142447046967,50.13943548103619,0.9460304693673632,3.085679829068139,5917.0,386.9959953866432,"[[803, 878], [824, 958], [882, 1021], [899, 1021], [890, 951]]",82.93392181396484,490720.01537323,954.754550456472,855.8112508151288,5.69639115986681,326.379171916,947.7023319615912,866.3388203017832,0.5050452012240143,28.93695849347142,2.0687966444927515,118.53331640026126,39.12469098467349,23.9667398017086,729.0,106.9827560572969,0.790413810467928,1.6324577855968658,949.1320754716982,847.1202830188679,19.271646058380696,3.215849845578218,184.25462369942943,113.47599792480467,82724.00248718262,3.646637854813808,208.93695849347145,78.64225006103516,407995.9933166504,82.50746154785156,359319.99504089355,948.629563061331,852.7586445270889,386.9959953866432,2687.0,368.6422424316406,1332862.0,1.0473821021714598,0.61699196326062,306.0532721010333,496.0409378489021,-0.0363513607113679,0.3496267401365007,3.0,-884.3333333333334,-1420.0,1432.88993141677,3385.0,-1716.0,-1542.5,1308.6928593065677,4182.0, flow,3.215849845578218
195,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,150.0,922.852351981006,579.547262205075,2.687091029962532,153.9589751843145,123.25542799525678,72.19283310932228,0.8105154388816445,1.7073083668653084,6739.0,347.19090885901,"[[572, 878], [519, 905], [548, 954], [640, 964], [641, 951], [595, 886]]",84.19587707519531,567396.0156097412,922.907345134615,580.4994836058062,6.225496900717908,356.6946977829106,921.3230148048452,588.6043068640646,0.1672781708818909,9.584333196200529,0.860575110850569,49.307321805740585,35.07106889198814,27.010372286911053,743.0,100.32590180780451,0.6378494424166906,1.2984296743285992,915.765395894428,569.7536656891496,19.652831873774016,2.8548913447537947,163.5732250228205,108.89098358154295,80906.00080108643,3.3088708244716845,189.58433319620056,81.13575744628906,486490.0016479492,103.19332122802734,423299.00367736816,923.3730855201884,582.1933907900958,347.19090885901,2899.0,512.3930053710938,1848854.0,1.0650618316571785,0.7067284251584592,450.72013651877137,637.7557778544326,-0.0363513607113679,0.3496267401365007,2.0,-2669.5,-2669.5,1815.5,3631.0,3070.0,-412.0,6301.32573352624,14208.0, flow,2.8548913447537947
194,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,147.0,921.5121737223076,947.4538275937706,1.4568055265663982,83.46880824358814,125.17723443759314,51.95947372842823,0.9097816093567114,2.409132068808961,4559.0,328.67009357883865,"[[957, 867], [935, 880], [916, 910], [936, 984], [961, 973], [970, 938], [960, 905], [983, 883], [974, 870]]",90.181396484375,411136.9865722656,921.3438148354442,946.978948622965,2.8008878286334262,160.4790514702567,921.6935270805812,939.2470277410832,3.163686996177784,181.265912581408,1.1997225751476766,68.73904014252861,37.35831295135157,26.180278881914475,757.0,106.08326112068522,0.7133690305425792,1.4269639036259067,901.4367816091954,927.3735632183908,23.48009575926275,2.100968767387171,120.3766432600877,122.2457046508789,92539.99842071532,0.0220943425879904,1.2659125814080072,83.79721069335938,318596.99505615234,90.55512237548828,350719.9889602661,924.727425091653,947.4546268270112,328.67009357883865,2697.0,422.053955078125,1425661.0,1.093544920472995,0.6963594113090628,368.1025045184612,528.6099369670004,-0.0363513607113679,0.3496267401365007,2.0,408.5,408.5,1359.5,2719.0,805.0,1358.0,1604.2208908584462,3811.0, flow,2.100968767387171
192,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,144.0,900.9438860971524,94.21147403685092,1.7189108687009464,98.48633813573022,108.94361287587184,28.84808026800999,0.964303829691363,3.776459711139976,2388.0,246.4680374315355,"[[91, 853], [79, 863], [77, 892], [99, 958], [109, 948], [102, 862]]",94.80318450927734,226390.0046081543,900.4212686072707,93.54535536021908,2.476330611504512,141.88329271825882,906.531810766721,91.09461663947798,4.203588888378846,240.8479021121972,1.8912542784414164,108.360888140753,33.87367361626022,23.311714119372752,613.0,94.8050865276332,0.7255251727449962,1.4530751982802566,892.0144927536232,93.43478260869566,14.704723698760825,1.410972962434116,80.84279575454569,111.2593765258789,68201.99781036377,1.0619962347890533,60.8479021121972,89.12000274658203,158188.0048751831,89.69610595703125,283349.9987182617,903.5187329485784,93.77434198659893,246.4680374315355,1699.0,419.7037048339844,1035839.0,1.07675589922448,0.5378284267173156,327.90091801202914,609.6756915832843,-0.0363513607113679,0.3496267401365007,4.0,1345.5,1342.5,834.3819568998362,1965.0,3711.5,4467.5,2482.424671566088,6623.0, flow,1.410972962434116
191,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,143.0,906.5126209507785,716.7776609171224,2.1735534175911795,124.53543737421076,111.41343530434366,58.62640003836862,0.8503572287755968,1.900397009392152,4754.0,318.1370849898476,"[[689, 845], [681, 873], [698, 944], [755, 950], [756, 939], [746, 883], [718, 878]]",98.63483428955078,468910.0022125244,906.441050521422,718.2938538312256,0.0471690253896439,2.7025860785720224,901.078541374474,724.3842917251052,0.6203166733528507,35.54152734471364,2.375720503874281,136.11875817468965,36.5299285631023,24.87534847069989,713.0,99.15432893255073,0.7323224364494352,1.468519269433756,913.878892733564,713.8062283737024,16.60555386557301,4.021763308916456,230.43006380148165,108.4417953491211,77319.00008392334,3.761909326942644,215.54152734471364,96.90447998046876,391591.0036010742,97.62201690673828,384825.9906463623,904.6717466195504,714.935275020043,318.1370849898476,2165.0,500.62835693359375,1605914.0,1.0613480921955631,0.5492135971588027,407.3855910705226,741.761662817552,-0.0363513607113679,0.3496267401365007,3.0,-1608.0,-1907.0,962.8779777313426,2301.0,815.6666666666666,1131.0,779.6586147510687,1830.0, flow,4.021763308916456
190,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,142.0,907.668573850392,62.73998728544183,1.7259063568831654,98.88715008420502,125.83941801362454,53.63432951535693,0.9046230862135948,2.346247620707058,4719.0,337.5218613006979,"[[65, 838], [58, 856], [39, 859], [36, 925], [51, 954], [82, 962], [98, 958], [76, 892], [82, 856]]",79.10511016845703,373297.01488494873,908.0971853510744,64.5606983179613,6.051985923780245,346.7532511051908,916.4260752688172,71.60752688172043,5.504030349008318,315.3577093100941,1.645968310708491,94.30703741587428,39.48279902703994,24.2579688737003,744.0,107.87615433949868,0.7889998862077282,1.6276218026582556,903.6967213114754,58.98770491803279,17.924741520213516,2.351873587913973,134.75243053576082,112.23252868652344,83501.00134277344,2.362437695418525,135.35770931009415,72.90465545654297,289796.0054397583,85.55375671386719,354106.9990386963,905.6544315287844,65.5515089855565,337.5218613006979,2321.0,379.0794982910156,1266601.0000000002,1.066083088469624,0.5607634694370621,306.0161874848998,545.7134855665662,-0.0363513607113679,0.3496267401365007,3.0,-1784.3333333333333,-2331.0,1035.087543264927,2352.0,-335.3333333333333,-1642.0,2080.484291911114,4566.0, flow,2.351873587913973
189,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,141.0,866.6171251109139,543.6135758651286,0.983552504858999,56.35340745794104,75.94136728308318,43.91182757132863,0.8158714655652619,1.729405754286292,2254.0,224.6223663640862,"[[556, 828], [533, 847], [512, 897], [519, 904], [548, 884], [574, 877]]",95.65660858154295,215609.99574279785,869.0005751124716,543.2714020685497,4.569800844560974,261.8303016086629,864.739393939394,549.410606060606,0.3132480764079899,17.947792718769357,3.0355981243651264,173.92696082395054,34.96641165896416,24.08902242760611,660.0,96.42640687119284,0.7248384142275331,1.45154963278595,880.9941860465116,538.1511627906976,19.77355125398315,4.106589609490116,235.2902528160605,93.2560577392578,61548.99810791016,3.454840729997783,197.94779271876936,96.65056610107422,154061.0023651123,90.76150512695312,236706.0053710937,867.8862555018836,543.6508155765102,224.6223663640862,1598.0,420.7453918457031,915635.0,1.078263941217713,0.6127300613496932,351.0870398773006,572.988110137672,-0.0363513607113679,0.3496267401365007,3.0,8172.0,4485.0,5828.511359401015,12769.0,5350.666666666667,3541.5,5081.197616922827,14444.0, flow,4.106589609490116
188,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,139.0,855.0811188811189,718.7198135198136,2.326720158107325,133.31124516756134,81.02091776495408,34.162379553513915,0.9067591844861672,2.3716415198197263,2145.0,199.7645019878172,"[[696, 821], [690, 845], [712, 873], [735, 885], [753, 875], [723, 837]]",82.36923217773438,176682.00302124023,857.4045064013312,719.171047418526,4.90421473775412,280.9908062991689,860.0312965722802,725.1624441132637,5.628044972676423,322.46322384417977,2.271889221505021,130.1696639134999,36.743718855832846,23.34209064988761,671.0,97.74011537017762,0.7722921697350305,1.5741400120048703,874.2656826568266,727.7011070110701,14.458995695158984,4.888880528365326,280.1122208190212,105.3844985961914,70712.99855804443,2.48645231908663,142.46322384417977,71.89212799072266,105968.9966583252,87.49598693847656,196166.00271606445,855.0745314240642,715.823562466574,199.7645019878172,1119.0,406.2689514160156,719056.0,1.0700864780160448,0.4991079393398751,320.7207850133809,642.5880250223414,-0.0363513607113679,0.3496267401365007,3.0,3047.6666666666665,2609.0,808.927822628337,1830.0,4485.777777777777,3740.0,4419.925886200601,15807.0, flow,4.888880528365326
187,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,138.0,907.5668885548636,267.87116169207644,1.377294517501559,78.91316299934643,173.497190925733,35.573098391537926,0.9787545187872588,4.87720212099951,4657.0,389.4213562373095,"[[292, 819], [254, 882], [245, 948], [246, 976], [255, 991], [281, 950], [280, 907], [294, 860]]",105.92312622070312,493283.99880981445,904.927838729819,268.23012909399046,1.4356045610106685,82.2540823956426,884.3988269794721,272.9105571847508,1.3566177559571972,77.7284718288561,1.4303321833913474,81.95199741005626,37.56526252383102,23.21534487006323,682.0,99.01219330881976,0.7861778325717781,1.6181220970045709,893.5374449339207,262.31277533039645,13.993831439239637,3.853192455256375,220.7716653378416,172.73167419433594,117803.00180053712,4.49821040954699,257.7284718288561,94.46063232421876,375481.01348876953,82.69145202636719,401466.9995880127,905.0901051004628,267.46380700901904,389.4213562373095,2229.0,380.1233825683594,1427633.0,1.060097839464617,0.4591143151390319,294.0541709577755,640.481381785554,-0.0363513607113679,0.3496267401365007,3.0,2607.333333333333,1798.0,1190.111852819819,2556.0,1173.0,395.0,2570.8360507819243,7323.0, flow,3.853192455256375
186,image_#02,fd0877740bd03de109ab7917e41b4ead9e4bf3b3,136.0,865.3780316069473,194.67141292442497,2.299136868494625,131.73083908766657,123.95776321393764,67.77079796904474,0.8373122856384916,1.8290733904381216,6391.0,341.0782104868019,"[[150, 814], [152, 873], [187, 906], [248, 913], [221, 843], [203, 823]]",82.81004333496094,529238.9869537354,865.6022912143662,196.5990185908446,6.16736496711298,353.3639833324135,866.2079510703364,204.2262996941896,6.19654463656998,355.0358552398864,2.0316474458183684,116.4048241039261,33.466187186754865,24.899952191703864,654.0,95.25483399593904,0.6681427190467102,1.3440261623436005,864.802371541502,185.8498023715415,18.43017383697645,3.0652534024447124,175.62608309819765,132.2935791015625,86520.00073242188,3.0549519829801874,175.03585523988647,77.16907501220703,442718.9833450317,85.3664779663086,355466.014251709,864.3644863958667,196.45853448795083,341.0782104868019,2607.0,428.647705078125,1531008.0000000002,1.0519608468402992,0.6260806916426513,367.6772334293949,587.2681242807826,-0.0363513607113679,0.3496267401365007,5.0,-1027.4,-1734.0,1984.1007635702376,5578.0,-1033.375,-1029.5,2110.91597046756,6559.0, flow,3.0652534024447124
